t_s,topic,field,value
1788188473.654669,/odometry/filtered,quat_w,0.990565
1788188473.654669,/odometry/filtered,vel_x,0.000262
1788188473.654669,/odometry/filtered,yaw_rate,-0.000007
1788188473.721498,/odometry/filtered,pos_x,0.041878
1788188473.721498,/odometry/filtered,pos_y,-0.198821
1788188473.721498,/odometry/filtered,quat_z,-0.137048
1788188473.721498,/odometry/filtered,quat_w,0.990564
1788188473.721498,/odometry/filtered,vel_x,-0.000074
1788188473.721498,/odometry/filtered,yaw_rate,-0.000009
1788188473.821667,/odometry/filtered,pos_x,0.041997
1788188473.821667,/odometry/filtered,pos_y,-0.198872
1788188473.821667,/odometry/filtered,quat_z,-0.137051
1788188473.821667,/odometry/filtered,quat_w,0.990564
1788188473.821667,/odometry/filtered,vel_x,0.000068
1788188473.821667,/odometry/filtered,yaw_rate,-0.000012
1788188473.888137,/odometry/filtered,pos_x,0.041984
1788188473.888137,/odometry/filtered,pos_y,-0.198849
1788188473.888137,/odometry/filtered,quat_z,-0.137054
1788188473.888137,/odometry/filtered,quat_w,0.990564
1788188473.888137,/odometry/filtered,vel_x,0.000044
1788188473.888137,/odometry/filtered,yaw_rate,-0.000014
1788188473.954657,/odometry/filtered,pos_x,0.041983
1788188473.954657,/odometry/filtered,pos_y,-0.198848
1788188473.954657,/odometry/filtered,quat_z,-0.137056
1788188473.954657,/odometry/filtered,quat_w,0.990563
1788188473.954657,/odometry/filtered,vel_x,0.000041
1788188473.954657,/odometry/filtered,yaw_rate,-0.000016
1788188474.021590,/odometry/filtered,pos_x,0.041922
1788188474.021590,/odometry/filtered,pos_y,-0.198823
1788188474.021590,/odometry/filtered,quat_z,-0.137054
1788188474.021590,/odometry/filtered,quat_w,0.990564
1788188474.021590,/odometry/filtered,vel_x,-0.000033
1788188474.021590,/odometry/filtered,yaw_rate,-0.000014
1788188474.121280,/odometry/filtered,pos_x,0.042187
1788188474.121280,/odometry/filtered,pos_y,-0.198862
1788188474.121280,/odometry/filtered,quat_z,-0.137053
1788188474.121280,/odometry/filtered,quat_w,0.990564
1788188474.121280,/odometry/filtered,vel_x,0.000274
1788188474.121280,/odometry/filtered,yaw_rate,-0.000013
1788188474.160924,/odometry/filtered,pos_x,0.042071
1788188474.160924,/odometry/filtered,pos_y,-0.198870
1788188474.160924,/odometry/filtered,quat_z,-0.137056
1788188474.160924,/odometry/filtered,quat_w,0.990563
1788188474.160924,/odometry/filtered,vel_x,0.000138
1788188474.160924,/odometry/filtered,yaw_rate,-0.000015
1788188474.188160,/odometry/filtered,pos_x,0.041982
1788188474.188160,/odometry/filtered,pos_y,-0.198898
1788188474.188160,/odometry/filtered,quat_z,-0.137052
1788188474.188160,/odometry/filtered,quat_w,0.990564
1788188474.188160,/odometry/filtered,vel_x,0.000043
1788188474.188160,/odometry/filtered,yaw_rate,-0.000011
1788188474.221513,/odometry/filtered,pos_x,0.041985
1788188474.221513,/odometry/filtered,pos_y,-0.198903
1788188474.221513,/odometry/filtered,quat_z,-0.137053
1788188474.221513,/odometry/filtered,quat_w,0.990564
1788188474.221513,/odometry/filtered,vel_x,0.000044
1788188474.221513,/odometry/filtered,yaw_rate,-0.000011
1788188474.321585,/odometry/filtered,pos_x,0.042050
1788188474.321585,/odometry/filtered,pos_y,-0.198868
1788188474.321585,/odometry/filtered,quat_z,-0.137056
1788188474.321585,/odometry/filtered,quat_w,0.990563
1788188474.321585,/odometry/filtered,vel_x,0.000104
1788188474.321585,/odometry/filtered,yaw_rate,-0.000015
1788188474.355326,/odometry/filtered,pos_x,0.042037
1788188474.355326,/odometry/filtered,pos_y,-0.198834
1788188474.355326,/odometry/filtered,quat_z,-0.137065
1788188474.355326,/odometry/filtered,quat_w,0.990562
1788188474.355326,/odometry/filtered,vel_x,0.000076
1788188474.355326,/odometry/filtered,yaw_rate,-0.000026
1788188474.388303,/odometry/filtered,pos_x,0.042046
1788188474.388303,/odometry/filtered,pos_y,-0.198830
1788188474.388303,/odometry/filtered,quat_z,-0.137067
1788188474.388303,/odometry/filtered,quat_w,0.990562
1788188474.388303,/odometry/filtered,vel_x,0.000078
1788188474.388303,/odometry/filtered,yaw_rate,-0.000026
1788188474.488246,/odometry/filtered,pos_x,0.042049
1788188474.488246,/odometry/filtered,pos_y,-0.198849
1788188474.488246,/odometry/filtered,quat_z,-0.137056
1788188474.488246,/odometry/filtered,quat_w,0.990563
1788188474.488246,/odometry/filtered,vel_x,0.000097
1788188474.488246,/odometry/filtered,yaw_rate,-0.000014
1788188474.521568,/odometry/filtered,pos_x,0.042040
1788188474.521568,/odometry/filtered,pos_y,-0.198798
1788188474.521568,/odometry/filtered,quat_z,-0.137067
1788188474.521568,/odometry/filtered,quat_w,0.990562
1788188474.521568,/odometry/filtered,vel_x,0.000068
1788188474.521568,/odometry/filtered,yaw_rate,-0.000027
1788188474.554661,/odometry/filtered,pos_x,0.042050
1788188474.554661,/odometry/filtered,pos_y,-0.198790
1788188474.554661,/odometry/filtered,quat_z,-0.137069
1788188474.554661,/odometry/filtered,quat_w,0.990562
1788188474.554661,/odometry/filtered,vel_x,0.000069
1788188474.554661,/odometry/filtered,yaw_rate,-0.000027
1788188474.621491,/odometry/filtered,pos_x,0.042044
1788188474.621491,/odometry/filtered,pos_y,-0.198897
1788188474.621491,/odometry/filtered,quat_z,-0.137054
1788188474.621491,/odometry/filtered,quat_w,0.990564
1788188474.621491,/odometry/filtered,vel_x,0.000090
1788188474.621491,/odometry/filtered,yaw_rate,-0.000010
1788188474.688262,/odometry/filtered,pos_x,0.042049
1788188474.688262,/odometry/filtered,pos_y,-0.198900
1788188474.688262,/odometry/filtered,quat_z,-0.137055
1788188474.688262,/odometry/filtered,quat_w,0.990563
1788188474.688262,/odometry/filtered,vel_x,0.000092
1788188474.688262,/odometry/filtered,yaw_rate,-0.000010
1788188474.788095,/odometry/filtered,pos_x,0.042075
1788188474.788095,/odometry/filtered,pos_y,-0.198816
1788188474.788095,/odometry/filtered,quat_z,-0.137069
1788188474.788095,/odometry/filtered,quat_w,0.990561
1788188474.788095,/odometry/filtered,vel_x,0.000086
1788188474.788095,/odometry/filtered,yaw_rate,-0.000027
1788188474.821415,/odometry/filtered,pos_x,0.041959
1788188474.821415,/odometry/filtered,pos_y,-0.198850
1788188474.821415,/odometry/filtered,quat_z,-0.137056
1788188474.821415,/odometry/filtered,quat_w,0.990563
1788188474.821415,/odometry/filtered,vel_x,-0.000036
1788188474.821415,/odometry/filtered,yaw_rate,-0.000011
1788188474.854884,/odometry/filtered,pos_x,0.041966
1788188474.854884,/odometry/filtered,pos_y,-0.198869
1788188474.854884,/odometry/filtered,quat_z,-0.137060
1788188474.854884,/odometry/filtered,quat_w,0.990563
1788188474.854884,/odometry/filtered,vel_x,-0.000022
1788188474.854884,/odometry/filtered,yaw_rate,-0.000016
1788188474.888189,/odometry/filtered,pos_x,0.042093
1788188474.888189,/odometry/filtered,pos_y,-0.198831
1788188474.888189,/odometry/filtered,quat_z,-0.137068
1788188474.888189,/odometry/filtered,quat_w,0.990562
1788188474.888189,/odometry/filtered,vel_x,0.000110
1788188474.888189,/odometry/filtered,yaw_rate,-0.000025
1788188474.921546,/odometry/filtered,pos_x,0.042109
1788188474.921546,/odometry/filtered,pos_y,-0.198834
1788188474.921546,/odometry/filtered,quat_z,-0.137066
1788188474.921546,/odometry/filtered,quat_w,0.990562
1788188474.921546,/odometry/filtered,vel_x,0.000125
1788188474.921546,/odometry/filtered,yaw_rate,-0.000022
1788188474.954871,/odometry/filtered,pos_x,0.041928
1788188474.954871,/odometry/filtered,pos_y,-0.198870
1788188474.954871,/odometry/filtered,quat_z,-0.137054
1788188474.954871,/odometry/filtered,quat_w,0.990564
1788188474.954871,/odometry/filtered,vel_x,-0.000071
1788188474.954871,/odometry/filtered,yaw_rate,-0.000007
1788188474.988237,/odometry/filtered,pos_x,0.041919
1788188474.988237,/odometry/filtered,pos_y,-0.198871
1788188474.988237,/odometry/filtered,quat_z,-0.137055
1788188474.988237,/odometry/filtered,quat_w,0.990564
1788188474.988237,/odometry/filtered,vel_x,-0.000075
1788188474.988237,/odometry/filtered,yaw_rate,-0.000007
1788188475.121708,/odometry/filtered,pos_x,0.041912
1788188475.121708,/odometry/filtered,pos_y,-0.198832
1788188475.121708,/odometry/filtered,quat_z,-0.137065
1788188475.121708,/odometry/filtered,quat_w,0.990562
1788188475.121708,/odometry/filtered,vel_x,-0.000088
1788188475.121708,/odometry/filtered,yaw_rate,-0.000019
1788188475.154969,/odometry/filtered,pos_x,0.041903
1788188475.154969,/odometry/filtered,pos_y,-0.198828
1788188475.154969,/odometry/filtered,quat_z,-0.137066
1788188475.154969,/odometry/filtered,quat_w,0.990562
1788188475.154969,/odometry/filtered,vel_x,-0.000092
1788188475.154969,/odometry/filtered,yaw_rate,-0.000019
1788188475.288334,/odometry/filtered,pos_x,0.041943
1788188475.288334,/odometry/filtered,pos_y,-0.198871
1788188475.288334,/odometry/filtered,quat_z,-0.137065
1788188475.288334,/odometry/filtered,quat_w,0.990562
1788188475.288334,/odometry/filtered,vel_x,-0.000032
1788188475.288334,/odometry/filtered,yaw_rate,-0.000016
1788188475.321753,/odometry/filtered,pos_x,0.041999
1788188475.321753,/odometry/filtered,pos_y,-0.198873
1788188475.321753,/odometry/filtered,quat_z,-0.137071
1788188475.321753,/odometry/filtered,quat_w,0.990561
1788188475.321753,/odometry/filtered,vel_x,0.000032
1788188475.321753,/odometry/filtered,yaw_rate,-0.000023
1788188475.354907,/odometry/filtered,pos_x,0.041957
1788188475.354907,/odometry/filtered,pos_y,-0.198842
1788188475.354907,/odometry/filtered,quat_z,-0.137072
1788188475.354907,/odometry/filtered,quat_w,0.990561
1788188475.354907,/odometry/filtered,vel_x,-0.000025
1788188475.354907,/odometry/filtered,yaw_rate,-0.000024
1788188475.388244,/odometry/filtered,pos_x,0.041940
1788188475.388244,/odometry/filtered,pos_y,-0.198806
1788188475.388244,/odometry/filtered,quat_z,-0.137075
1788188475.388244,/odometry/filtered,quat_w,0.990561
1788188475.388244,/odometry/filtered,vel_x,-0.000055
1788188475.388244,/odometry/filtered,yaw_rate,-0.000027
1788188475.421692,/odometry/filtered,pos_x,0.041908
1788188475.421692,/odometry/filtered,pos_y,-0.198844
1788188475.421692,/odometry/filtered,quat_z,-0.137069
1788188475.421692,/odometry/filtered,quat_w,0.990562
1788188475.421692,/odometry/filtered,vel_x,-0.000077
1788188475.421692,/odometry/filtered,yaw_rate,-0.000019
1788188475.454798,/odometry/filtered,pos_x,0.041900
1788188475.454798,/odometry/filtered,pos_y,-0.198843
1788188475.454798,/odometry/filtered,quat_z,-0.137070
1788188475.454798,/odometry/filtered,quat_w,0.990561
1788188475.454798,/odometry/filtered,vel_x,-0.000081
1788188475.454798,/odometry/filtered,yaw_rate,-0.000019
1788188475.521455,/odometry/filtered,pos_x,0.041847
1788188475.521455,/odometry/filtered,pos_y,-0.198813
1788188475.521455,/odometry/filtered,quat_z,-0.137074
1788188475.521455,/odometry/filtered,quat_w,0.990561
1788188475.521455,/odometry/filtered,vel_x,-0.000141
1788188475.521455,/odometry/filtered,yaw_rate,-0.000023
1788188475.588163,/odometry/filtered,pos_x,0.041910
1788188475.588163,/odometry/filtered,pos_y,-0.198835
1788188475.588163,/odometry/filtered,quat_z,-0.137080
1788188475.588163,/odometry/filtered,quat_w,0.990560
1788188475.588163,/odometry/filtered,vel_x,-0.000062
1788188475.588163,/odometry/filtered,yaw_rate,-0.000029
1788188475.688865,/odometry/filtered,pos_x,0.041966
1788188475.688865,/odometry/filtered,pos_y,-0.198774
1788188475.688865,/odometry/filtered,quat_z,-0.137076
1788188475.688865,/odometry/filtered,quat_w,0.990561
1788188475.688865,/odometry/filtered,vel_x,-0.000016
1788188475.688865,/odometry/filtered,yaw_rate,-0.000023
1788188475.721703,/odometry/filtered,pos_x,0.041914
1788188475.721703,/odometry/filtered,pos_y,-0.198856
1788188475.721703,/odometry/filtered,quat_z,-0.137061
1788188475.721703,/odometry/filtered,quat_w,0.990563
1788188475.721703,/odometry/filtered,vel_x,-0.000048
1788188475.721703,/odometry/filtered,yaw_rate,-0.000006
1788188475.754978,/odometry/filtered,pos_x,0.041843
1788188475.754978,/odometry/filtered,pos_y,-0.198796
1788188475.754978,/odometry/filtered,quat_z,-0.137075
1788188475.754978,/odometry/filtered,quat_w,0.990561
1788188475.754978,/odometry/filtered,vel_x,-0.000146
1788188475.754978,/odometry/filtered,yaw_rate,-0.000022
1788188475.788077,/odometry/filtered,pos_x,0.042028
1788188475.788077,/odometry/filtered,pos_y,-0.198772
1788188475.788077,/odometry/filtered,quat_z,-0.137086
1788188475.788077,/odometry/filtered,quat_w,0.990559
1788188475.788077,/odometry/filtered,vel_x,0.000059
1788188475.788077,/odometry/filtered,yaw_rate,-0.000034
1788188475.821590,/odometry/filtered,pos_x,0.041792
1788188475.821590,/odometry/filtered,pos_y,-0.198823
1788188475.821590,/odometry/filtered,quat_z,-0.137064
1788188475.821590,/odometry/filtered,quat_w,0.990562
1788188475.821590,/odometry/filtered,vel_x,-0.000192
1788188475.821590,/odometry/filtered,yaw_rate,-0.000009
1788188475.855082,/odometry/filtered,pos_x,0.042028
1788188475.855082,/odometry/filtered,pos_y,-0.198816
1788188475.855082,/odometry/filtered,quat_z,-0.137081
1788188475.855082,/odometry/filtered,quat_w,0.990560
1788188475.855082,/odometry/filtered,vel_x,0.000076
1788188475.855082,/odometry/filtered,yaw_rate,-0.000028
1788188475.888119,/odometry/filtered,pos_x,0.042037
1788188475.888119,/odometry/filtered,pos_y,-0.198813
1788188475.888119,/odometry/filtered,quat_z,-0.137082
1788188475.888119,/odometry/filtered,quat_w,0.990560
1788188475.888119,/odometry/filtered,vel_x,0.000079
1788188475.888119,/odometry/filtered,yaw_rate,-0.000028
1788188475.987990,/odometry/filtered,pos_x,0.041954
1788188475.987990,/odometry/filtered,pos_y,-0.198794
1788188475.987990,/odometry/filtered,quat_z,-0.137075
1788188475.987990,/odometry/filtered,quat_w,0.990561
1788188475.987990,/odometry/filtered,vel_x,-0.000016
1788188475.987990,/odometry/filtered,yaw_rate,-0.000019
1788188476.021403,/odometry/filtered,pos_x,0.041954
1788188476.021403,/odometry/filtered,pos_y,-0.198792
1788188476.021403,/odometry/filtered,quat_z,-0.137075
1788188476.021403,/odometry/filtered,quat_w,0.990561
1788188476.021403,/odometry/filtered,vel_x,-0.000016
1788188476.021403,/odometry/filtered,yaw_rate,-0.000019
1788188476.121389,/odometry/filtered,pos_x,0.041876
1788188476.121389,/odometry/filtered,pos_y,-0.198876
1788188476.121389,/odometry/filtered,quat_z,-0.137073
1788188476.121389,/odometry/filtered,quat_w,0.990561
1788188476.121389,/odometry/filtered,vel_x,-0.000079
1788188476.121389,/odometry/filtered,yaw_rate,-0.000016
1788188476.154747,/odometry/filtered,pos_x,0.041866
1788188476.154747,/odometry/filtered,pos_y,-0.198882
1788188476.154747,/odometry/filtered,quat_z,-0.137074
1788188476.154747,/odometry/filtered,quat_w,0.990561
1788188476.154747,/odometry/filtered,vel_x,-0.000082
1788188476.154747,/odometry/filtered,yaw_rate,-0.000016
1788188476.254922,/odometry/filtered,pos_x,0.041973
1788188476.254922,/odometry/filtered,pos_y,-0.198826
1788188476.254922,/odometry/filtered,quat_z,-0.137084
1788188476.254922,/odometry/filtered,quat_w,0.990559
1788188476.254922,/odometry/filtered,vel_x,0.000016
1788188476.254922,/odometry/filtered,yaw_rate,-0.000025
1788188476.355129,/odometry/filtered,pos_x,0.041901
1788188476.355129,/odometry/filtered,pos_y,-0.198806
1788188476.355129,/odometry/filtered,quat_z,-0.137078
1788188476.355129,/odometry/filtered,quat_w,0.990560
1788188476.355129,/odometry/filtered,vel_x,-0.000064
1788188476.355129,/odometry/filtered,yaw_rate,-0.000017
1788188476.454538,/odometry/filtered,pos_x,0.041916
1788188476.454538,/odometry/filtered,pos_y,-0.198828
1788188476.454538,/odometry/filtered,quat_z,-0.137085
1788188476.454538,/odometry/filtered,quat_w,0.990559
1788188476.454538,/odometry/filtered,vel_x,-0.000041
1788188476.454538,/odometry/filtered,yaw_rate,-0.000025
1788188476.488000,/odometry/filtered,pos_x,0.041897
1788188476.488000,/odometry/filtered,pos_y,-0.198799
1788188476.488000,/odometry/filtered,quat_z,-0.137083
1788188476.488000,/odometry/filtered,quat_w,0.990560
1788188476.488000,/odometry/filtered,vel_x,-0.000070
1788188476.488000,/odometry/filtered,yaw_rate,-0.000023
1788188476.521512,/odometry/filtered,pos_x,0.041891
1788188476.521512,/odometry/filtered,pos_y,-0.198795
1788188476.521512,/odometry/filtered,quat_z,-0.137085
1788188476.521512,/odometry/filtered,quat_w,0.990559
1788188476.521512,/odometry/filtered,vel_x,-0.000073
1788188476.521512,/odometry/filtered,yaw_rate,-0.000023
1788188476.555568,/odometry/filtered,pos_x,0.041888
1788188476.555568,/odometry/filtered,pos_y,-0.198794
1788188476.555568,/odometry/filtered,quat_z,-0.137085
1788188476.555568,/odometry/filtered,quat_w,0.990559
1788188476.555568,/odometry/filtered,vel_x,-0.000074
1788188476.555568,/odometry/filtered,yaw_rate,-0.000023
1788188476.655453,/odometry/filtered,pos_x,0.041876
1788188476.655453,/odometry/filtered,pos_y,-0.198815
1788188476.655453,/odometry/filtered,quat_z,-0.137086
1788188476.655453,/odometry/filtered,quat_w,0.990559
1788188476.655453,/odometry/filtered,vel_x,-0.000080
1788188476.655453,/odometry/filtered,yaw_rate,-0.000023
1788188476.688751,/odometry/filtered,pos_x,0.041867
1788188476.688751,/odometry/filtered,pos_y,-0.198814
1788188476.688751,/odometry/filtered,quat_z,-0.137087
1788188476.688751,/odometry/filtered,quat_w,0.990559
1788188476.688751,/odometry/filtered,vel_x,-0.000083
1788188476.688751,/odometry/filtered,yaw_rate,-0.000023
1788188476.755611,/odometry/filtered,pos_x,0.041803
1788188476.755611,/odometry/filtered,pos_y,-0.198836
1788188476.755611,/odometry/filtered,quat_z,-0.137069
1788188476.755611,/odometry/filtered,quat_w,0.990562
1788188476.755611,/odometry/filtered,vel_x,-0.000139
