scenario,mode,controller,seed,rep,verdict,error
SC-PERT-08,monitoring,rl,2024,22,True,
SC-PERT-08,monitoring,rl,2024,23,True,
SC-PERT-08,monitoring,rl,2024,24,True,
SC-PERT-09,enforcement,rl,2024,0,True,
SC-PERT-09,enforcement,rl,2024,1,True,
SC-PERT-09,enforcement,rl,2024,2,True,
SC-PERT-09,enforcement,rl,2024,3,True,
SC-PERT-09,enforcement,rl,2024,4,True,
SC-PERT-09,enforcement,rl,2024,5,True,
SC-PERT-09,enforcement,rl,2024,6,True,
SC-PERT-09,enforcement,rl,2024,7,True,
SC-PERT-09,enforcement,rl,2024,8,True,
SC-PERT-09,enforcement,rl,2024,9,True,
SC-PERT-09,enforcement,rl,2024,10,True,
SC-PERT-09,enforcement,rl,2024,11,True,
SC-PERT-09,enforcement,rl,2024,12,True,
SC-PERT-09,enforcement,rl,2024,13,True,
SC-PERT-09,enforcement,rl,2024,14,True,
SC-PERT-09,enforcement,rl,2024,15,True,
SC-PERT-09,enforcement,rl,2024,16,True,
SC-PERT-09,enforcement,rl,2024,17,True,
SC-PERT-09,enforcement,rl,2024,18,True,
SC-PERT-09,enforcement,rl,2024,19,True,
SC-PERT-09,enforcement,rl,2024,20,True,
SC-PERT-09,enforcement,rl,2024,21,True,
SC-PERT-09,enforcement,rl,2024,22,True,
SC-PERT-09,enforcement,rl,2024,23,True,
SC-PERT-09,enforcement,rl,2024,24,True,
SC-PERT-09,monitoring,rl,2024,0,False,
SC-PERT-09,monitoring,rl,2024,1,False,
SC-PERT-09,monitoring,rl,2024,2,False,
SC-PERT-09,monitoring,rl,2024,3,False,
SC-PERT-09,monitoring,rl,2024,4,False,
SC-PERT-09,monitoring,rl,2024,5,False,
SC-PERT-09,monitoring,rl,2024,6,False,
SC-PERT-09,monitoring,rl,2024,7,False,
SC-PERT-09,monitoring,rl,2024,8,False,
SC-PERT-09,monitoring,rl,2024,9,False,
SC-PERT-09,monitoring,rl,2024,10,False,
SC-PERT-09,monitoring,rl,2024,11,False,
SC-PERT-09,monitoring,rl,2024,12,False,
SC-PERT-09,monitoring,rl,2024,13,False,
SC-PERT-09,monitoring,rl,2024,14,False,
SC-PERT-09,monitoring,rl,2024,15,False,
SC-PERT-09,monitoring,rl,2024,16,False,
SC-PERT-09,monitoring,rl,2024,17,False,
SC-PERT-09,monitoring,rl,2024,18,False,
SC-PERT-09,monitoring,rl,2024,19,False,
SC-PERT-09,monitoring,rl,2024,20,False,
SC-PERT-09,monitoring,rl,2024,21,False,
SC-PERT-09,monitoring,rl,2024,22,False,
SC-PERT-09,monitoring,rl,2024,23,False,
SC-PERT-09,monitoring,rl,2024,24,False,
SC-PERT-10,enforcement,rl,2024,0,True,
SC-PERT-10,enforcement,rl,2024,1,True,
SC-PERT-10,enforcement,rl,2024,2,True,
SC-PERT-10,enforcement,rl,2024,3,True,
SC-PERT-10,enforcement,rl,2024,4,True,
SC-PERT-10,enforcement,rl,2024,5,True,
SC-PERT-10,enforcement,rl,2024,6,True,
SC-PERT-10,enforcement,rl,2024,7,True,
SC-PERT-10,enforcement,rl,2024,8,True,
SC-PERT-10,enforcement,rl,2024,9,True,
SC-PERT-10,enforcement,rl,2024,10,True,
SC-PERT-10,enforcement,rl,2024,11,True,
SC-PERT-10,enforcement,rl,2024,12,True,
SC-PERT-10,enforcement,rl,2024,13,True,
SC-PERT-10,enforcement,rl,2024,14,True,
SC-PERT-10,enforcement,rl,2024,15,True,
SC-PERT-10,enforcement,rl,2024,16,True,
SC-PERT-10,enforcement,rl,2024,17,True,
SC-PERT-10,enforcement,rl,2024,18,True,
SC-PERT-10,enforcement,rl,2024,19,True,
SC-PERT-10,enforcement,rl,2024,20,True,
SC-PERT-10,enforcement,rl,2024,21,True,
SC-PERT-10,enforcement,rl,2024,22,True,
SC-PERT-10,enforcement,rl,2024,23,True,
SC-PERT-10,enforcement,rl,2024,24,True,
SC-PERT-10,monitoring,rl,2024,0,True,
SC-PERT-10,monitoring,rl,2024,1,True,
SC-PERT-10,monitoring,rl,2024,2,True,
SC-PERT-10,monitoring,rl,2024,3,True,
SC-PERT-10,monitoring,rl,2024,4,True,
SC-PERT-10,monitoring,rl,2024,5,True,
SC-PERT-10,monitoring,rl,2024,6,True,
SC-PERT-10,monitoring,rl,2024,7,True,
SC-PERT-10,monitoring,rl,2024,8,True,
SC-PERT-10,monitoring,rl,2024,9,True,
SC-PERT-10,monitoring,rl,2024,10,True,
SC-PERT-10,monitoring,rl,2024,11,True,
SC-PERT-10,monitoring,rl,2024,12,True,
SC-PERT-10,monitoring,rl,2024,13,True,
SC-PERT-10,monitoring,rl,2024,14,True,
SC-PERT-10,monitoring,rl,2024,15,True,
SC-PERT-10,monitoring,rl,2024,16,True,
SC-PERT-10,monitoring,rl,2024,17,True,
SC-PERT-10,monitoring,rl,2024,18,True,
SC-PERT-10,monitoring,rl,2024,19,True,
SC-PERT-10,monitoring,rl,2024,20,True,
SC-PERT-10,monitoring,rl,2024,21,True,
SC-PERT-10,monitoring,rl,2024,22,True,
SC-PERT-10,monitoring,rl,2024,23,True,
SC-PERT-10,monitoring,rl,2024,24,True,
SC-PERT-11,enforcement,rl,2024,0,True,
SC-PERT-11,enforcement,rl,2024,1,True,
SC-PERT-11,enforcement,rl,2024,2,True,
SC-PERT-11,enforcement,rl,2024,3,True,
SC-PERT-11,enforcement,rl,2024,4,True,
SC-PERT-11,enforcement,rl,2024,5,True,
SC-PERT-11,enforcement,rl,2024,6,True,
SC-PERT-11,enforcement,rl,2024,7,True,
SC-PERT-11,enforcement,rl,2024,8,True,
SC-PERT-11,enforcement,rl,2024,9,True,
SC-PERT-11,enforcement,rl,2024,10,True,
SC-PERT-11,enforcement,rl,2024,11,True,
SC-PERT-11,enforcement,rl,2024,12,True,
SC-PERT-11,enforcement,rl,2024,13,True,
SC-PERT-11,enforcement,rl,2024,14,True,
SC-PERT-11,enforcement,rl,2024,15,True,
SC-PERT-11,enforcement,rl,2024,16,True,
SC-PERT-11,enforcement,rl,2024,17,True,
SC-PERT-11,enforcement,rl,2024,18,True,
SC-PERT-11,enforcement,rl,2024,19,True,
SC-PERT-11,enforcement,rl,2024,20,True,
SC-PERT-11,enforcement,rl,2024,21,True,
SC-PERT-11,enforcement,rl,2024,22,True,
SC-PERT-11,enforcement,rl,2024,23,True,
SC-PERT-11,enforcement,rl,2024,24,True,
SC-PERT-11,enforcement,rl,2024,25,True,
SC-PERT-11,enforcement,rl,2024,26,True,
SC-PERT-11,enforcement,rl,2024,27,True,
SC-PERT-11,enforcement,rl,2024,28,True,
SC-PERT-11,enforcement,rl,2024,29,True,
SC-PERT-11,monitoring,rl,2024,0,False,
SC-PERT-11,monitoring,rl,2024,1,False,
SC-PERT-11,monitoring,rl,2024,2,False,
SC-PERT-11,monitoring,rl,2024,3,False,
SC-PERT-11,monitoring,rl,2024,4,False,
SC-PERT-11,monitoring,rl,2024,5,False,
SC-PERT-11,monitoring,rl,2024,6,False,
SC-PERT-11,monitoring,rl,2024,7,False,
SC-PERT-11,monitoring,rl,2024,8,False,
SC-PERT-11,monitoring,rl,2024,9,False,
SC-PERT-11,monitoring,rl,2024,10,False,
SC-PERT-11,monitoring,rl,2024,11,False,
SC-PERT-11,monitoring,rl,2024,12,False,
SC-PERT-11,monitoring,rl,2024,13,False,
SC-PERT-11,monitoring,rl,2024,14,False,
SC-PERT-11,monitoring,rl,2024,15,False,
SC-PERT-11,monitoring,rl,2024,16,False,
SC-PERT-11,monitoring,rl,2024,17,False,
SC-PERT-11,monitoring,rl,2024,18,False,
SC-PERT-11,monitoring,rl,2024,19,False,
SC-PERT-11,monitoring,rl,2024,20,False,
SC-PERT-11,monitoring,rl,2024,21,False,
SC-PERT-11,monitoring,rl,2024,22,False,
SC-PERT-11,monitoring,rl,2024,23,False,
SC-PERT-11,monitoring,rl,2024,24,False,
SC-PERT-11,monitoring,rl,2024,25,False,
SC-PERT-11,monitoring,rl,2024,26,False,
SC-PERT-11,monitoring,rl,2024,27,False,
SC-PERT-11,monitoring,rl,2024,28,False,
SC-PERT-11,monitoring,rl,2024,29,False,
SC-PERT-12,enforcement,rl,2024,0,True,
SC-PERT-12,enforcement,rl,2024,1,True,
SC-PERT-12,enforcement,rl,2024,2,True,
SC-PERT-12,enforcement,rl,2024,3,True,
SC-PERT-12,enforcement,rl,2024,4,True,
SC-PERT-12,enforcement,rl,2024,5,True,
SC-PERT-12,enforcement,rl,2024,6,True,
SC-PERT-12,enforcement,rl,2024,7,True,
SC-PERT-12,enforcement,rl,2024,8,True,
SC-PERT-12,enforcement,rl,2024,9,True,
SC-PERT-12,enforcement,rl,2024,10,True,
SC-PERT-12,enforcement,rl,2024,11,True,
SC-PERT-12,enforcement,rl,2024,12,True,
SC-PERT-12,enforcement,rl,2024,13,True,
SC-PERT-12,enforcement,rl,2024,14,True,
SC-PERT-12,enforcement,rl,2024,15,True,
SC-PERT-12,enforcement,rl,2024,16,True,
SC-PERT-12,enforcement,rl,2024,17,True,
SC-PERT-12,enforcement,rl,2024,18,True,
SC-PERT-12,enforcement,rl,2024,19,True,
SC-PERT-12,enforcement,rl,2024,20,True,
SC-PERT-12,enforcement,rl,2024,21,True,
SC-PERT-12,enforcement,rl,2024,22,True,
SC-PERT-12,enforcement,rl,2024,23,True,
SC-PERT-12,enforcement,rl,2024,24,True,
SC-PERT-12,enforcement,rl,2024,25,True,
SC-PERT-12,enforcement,rl,2024,26,True,
SC-PERT-12,enforcement,rl,2024,27,True,
SC-PERT-12,enforcement,rl,2024,28,True,
SC-PERT-12,enforcement,rl,2024,29,True,
SC-PERT-12,enforcement,rl,2024,30,True,
SC-PERT-12,enforcement,rl,2024,31,True,
SC-PERT-12,enforcement,rl,2024,32,True,
SC-PERT-12,enforcement,rl,2024,33,True,
SC-PERT-12,enforcement,rl,2024,34,True,
SC-PERT-12,enforcement,rl,2024,35,True,
SC-PERT-12,enforcement,rl,2024,36,True,
SC-PERT-12,enforcement,rl,2024,37,True,
SC-PERT-12,enforcement,rl,2024,38,True,
SC-PERT-12,enforcement,rl,2024,39,True,
SC-PERT-12,monitoring,rl,2024,0,True,
SC-PERT-12,monitoring,rl,2024,1,False,
SC-PERT-12,monitoring,rl,2024,2,True,
SC-PERT-12,monitoring,rl,2024,3,True,
SC-PERT-12,monitoring,rl,2024,4,True,
SC-PERT-12,monitoring,rl,2024,5,False,
SC-PERT-12,monitoring,rl,2024,6,True,
SC-PERT-12,monitoring,rl,2024,7,False,
SC-PERT-12,monitoring,rl,2024,8,True,
SC-PERT-12,monitoring,rl,2024,9,True,
SC-PERT-12,monitoring,rl,2024,10,True,
SC-PERT-12,monitoring,rl,2024,11,False,
SC-PERT-12,monitoring,rl,2024,12,True,
SC-PERT-12,monitoring,rl,2024,13,False,
SC-PERT-12,monitoring,rl,2024,14,True,
SC-PERT-12,monitoring,rl,2024,15,False,
SC-PERT-12,monitoring,rl,2024,16,True,
SC-PERT-12,monitoring,rl,2024,17,False,
SC-PERT-12,monitoring,rl,2024,18,True,
SC-PERT-12,monitoring,rl,2024,19,False,
SC-PERT-12,monitoring,rl,2024,20,True,
SC-PERT-12,monitoring,rl,2024,21,False,
SC-PERT-12,monitoring,rl,2024,22,True,
SC-PERT-12,monitoring,rl,2024,23,False,
SC-PERT-12,monitoring,rl,2024,24,True,
SC-PERT-12,monitoring,rl,2024,25,True,
SC-PERT-12,monitoring,rl,2024,26,True,
SC-PERT-12,monitoring,rl,2024,27,False,
SC-PERT-12,monitoring,rl,2024,28,True,
SC-PERT-12,monitoring,rl,2024,29,False,
SC-PERT-12,monitoring,rl,2024,30,True,
SC-PERT-12,monitoring,rl,2024,31,False,
SC-PERT-12,monitoring,rl,2024,32,True,
SC-PERT-12,monitoring,rl,2024,33,False,
SC-PERT-12,monitoring,rl,2024,34,True,
SC-PERT-12,monitoring,rl,2024,35,False,
SC-PERT-12,monitoring,rl,2024,36,True,
SC-PERT-12,monitoring,rl,2024,37,False,
SC-PERT-12,monitoring,rl,2024,38,True,
SC-PERT-12,monitoring,rl,2024,39,False,
SC-PERT-13,enforcement,rl,2024,0,True,
SC-PERT-13,enforcement,rl,2024,1,True,
SC-PERT-13,enforcement,rl,2024,2,True,
SC-PERT-13,enforcement,rl,2024,3,True,
SC-PERT-13,enforcement,rl,2024,4,True,
SC-PERT-13,enforcement,rl,2024,5,True,
SC-PERT-13,enforcement,rl,2024,6,True,
SC-PERT-13,enforcement,rl,2024,7,True,
SC-PERT-13,enforcement,rl,2024,8,True,
SC-PERT-13,enforcement,rl,2024,9,True,
SC-PERT-13,enforcement,rl,2024,10,True,
SC-PERT-13,enforcement,rl,2024,11,True,
SC-PERT-13,enforcement,rl,2024,12,True,
SC-PERT-13,enforcement,rl,2024,13,True,
SC-PERT-13,enforcement,rl,2024,14,True,
SC-PERT-13,enforcement,rl,2024,15,True,
SC-PERT-13,enforcement,rl,2024,16,True,
SC-PERT-13,enforcement,rl,2024,17,True,
SC-PERT-13,enforcement,rl,2024,18,True,
SC-PERT-13,enforcement,rl,2024,19,True,
SC-PERT-13,enforcement,rl,2024,20,True,
SC-PERT-13,enforcement,rl,2024,21,True,
SC-PERT-13,enforcement,rl,2024,22,True,
SC-PERT-13,enforcement,rl,2024,23,True,
SC-PERT-13,enforcement,rl,2024,24,True,
SC-PERT-13,enforcement,rl,2024,25,True,
SC-PERT-13,enforcement,rl,2024,26,True,
SC-PERT-13,enforcement,rl,2024,27,True,
SC-PERT-13,enforcement,rl,2024,28,True,
SC-PERT-13,enforcement,rl,2024,29,True,
SC-PERT-13,enforcement,rl,2024,30,True,
SC-PERT-13,enforcement,rl,2024,31,True,
SC-PERT-13,enforcement,rl,2024,32,True,
SC-PERT-13,enforcement,rl,2024,33,True,
SC-PERT-13,enforcement,rl,2024,34,True,
SC-PERT-13,enforcement,rl,2024,35,True,
SC-PERT-13,enforcement,rl,2024,36,True,
SC-PERT-13,enforcement,rl,2024,37,True,
SC-PERT-13,enforcement,rl,2024,38,True,
SC-PERT-13,enforcement,rl,2024,39,True,
SC-PERT-13,monitoring,rl,2024,0,False,
SC-PERT-13,monitoring,rl,2024,1,False,
SC-PERT-13,monitoring,rl,2024,2,False,
SC-PERT-13,monitoring,rl,2024,3,False,
SC-PERT-13,monitoring,rl,2024,4,False,
SC-PERT-13,monitoring,rl,2024,5,False,
SC-PERT-13,monitoring,rl,2024,6,False,
SC-PERT-13,monitoring,rl,2024,7,False,
SC-PERT-13,monitoring,rl,2024,8,False,
SC-PERT-13,monitoring,rl,2024,9,False,
SC-PERT-13,monitoring,rl,2024,10,False,
SC-PERT-13,monitoring,rl,2024,11,False,
SC-PERT-13,monitoring,rl,2024,12,False,
SC-PERT-13,monitoring,rl,2024,13,False,
SC-PERT-13,monitoring,rl,2024,14,False,
SC-PERT-13,monitoring,rl,2024,15,False,
SC-PERT-13,monitoring,rl,2024,16,False,
SC-PERT-13,monitoring,rl,2024,17,False,
SC-PERT-13,monitoring,rl,2024,18,False,
SC-PERT-13,monitoring,rl,2024,19,False,
SC-PERT-13,monitoring,rl,2024,20,False,
SC-PERT-13,monitoring,rl,2024,21,False,
SC-PERT-13,monitoring,rl,2024,22,False,
SC-PERT-13,monitoring,rl,2024,23,False,
SC-PERT-13,monitoring,rl,2024,24,False,
SC-PERT-13,monitoring,rl,2024,25,False,
SC-PERT-13,monitoring,rl,2024,26,False,
SC-PERT-13,monitoring,rl,2024,27,False,
SC-PERT-13,monitoring,rl,2024,28,False,
SC-PERT-13,monitoring,rl,2024,29,False,
SC-PERT-13,monitoring,rl,2024,30,False,
SC-PERT-13,monitoring,rl,2024,31,False,
SC-PERT-13,monitoring,rl,2024,32,False,
SC-PERT-13,monitoring,rl,2024,33,False,
SC-PERT-13,monitoring,rl,2024,34,False,
SC-PERT-13,monitoring,rl,2024,35,False,
SC-PERT-13,monitoring,rl,2024,36,False,
SC-PERT-13,monitoring,rl,2024,37,False,
SC-PERT-13,monitoring,rl,2024,38,False,
SC-PERT-13,monitoring,rl,2024,39,False,
