frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason
000705.png,1787058016.869,0.00567,-0.06695,0.24879,1,3,1.000,ok
000706.png,1787058017.119,0.00627,-0.06758,0.24759,1,3,1.000,ok
000707.png,1787058017.269,-0.00039,-0.06626,0.26122,1,3,1.000,ok
000708.png,1787058017.519,0.00750,-0.06554,0.24592,1,3,1.000,ok
000709.png,1787058017.719,0.01015,-0.06441,0.24350,1,3,1.000,ok
000710.png,1787058017.918,0.00122,-0.06301,0.26151,1,3,1.000,ok
000711.png,1787058018.119,0.00219,-0.06177,0.26190,1,3,1.000,ok
000712.png,1787058018.319,0.01171,-0.06207,0.24226,1,3,1.000,ok
000713.png,1787058018.568,0.01269,-0.06103,0.24250,1,3,1.000,ok
000714.png,1787058018.768,0.01357,-0.06037,0.24087,1,3,0.958,ok
000715.png,1787058018.968,0.01464,-0.06224,0.24091,1,3,1.000,ok
000716.png,1787058019.168,0.00761,-0.06284,0.25499,1,3,1.000,ok
000717.png,1787058019.369,0.01597,-0.06088,0.23932,1,3,1.000,ok
000718.png,1787058019.621,0.01562,-0.06112,0.24022,1,3,1.000,ok
000719.png,1787058019.819,0.01537,-0.05829,0.24127,1,3,1.000,ok
000720.png,1787058019.969,0.01813,-0.05868,0.23491,1,3,1.000,ok
000721.png,1787058020.219,0.01467,-0.05916,0.24124,1,3,1.000,ok
000722.png,1787058020.468,0.01744,-0.05212,0.23678,1,3,1.000,ok
000723.png,1787058020.669,0.01889,-0.04474,0.23561,1,3,1.000,ok
000724.png,1787058020.869,0.02039,-0.03456,0.23275,1,3,1.000,ok
000725.png,1787058021.069,0.02068,-0.02916,0.23257,1,3,1.000,ok
000726.png,1787058021.269,0.02018,-0.02487,0.23510,1,3,1.000,ok
000727.png,1787058021.468,0.02353,-0.01874,0.22864,1,3,1.000,ok
000728.png,1787058021.668,0.02115,-0.01528,0.23462,1,3,1.000,ok
000729.png,1787058021.918,0.02400,-0.01405,0.22878,1,3,1.000,ok
000730.png,1787058022.119,0.02406,-0.01479,0.23056,1,3,1.000,ok
000731.png,1787058022.319,0.02483,-0.01540,0.23037,1,3,1.000,ok
000732.png,1787058022.519,0.02626,-0.01096,0.22846,1,3,1.000,ok
000733.png,1787058022.718,0.02858,-0.00973,0.22540,1,3,1.000,ok
000734.png,1787058022.919,0.02774,-0.00665,0.22807,1,3,1.000,ok
000735.png,1787058023.121,0.02749,-0.00643,0.22923,1,3,1.000,ok
000736.png,1787058023.318,0.02917,-0.00443,0.22902,1,3,1.000,ok
000737.png,1787058023.518,0.02983,-0.00343,0.22708,1,3,1.000,ok
000738.png,1787058023.769,0.03030,-0.00308,0.22670,1,3,1.000,ok
000739.png,1787058023.969,0.03174,-0.00315,0.22537,1,3,1.000,ok
000740.png,1787058024.168,0.03227,-0.00286,0.22488,1,3,1.000,ok
000741.png,1787058024.369,0.03062,-0.00277,0.22782,1,3,1.000,ok
000742.png,1787058024.569,0.03302,0.00028,0.22380,1,3,1.000,ok
000743.png,1787058024.719,0.03438,-0.00173,0.22248,1,3,1.000,ok
000744.png,1787058024.968,0.02727,0.00101,0.23706,1,3,1.000,ok
000745.png,1787058025.169,0.02611,-0.00038,0.23910,1,3,0.979,ok
000746.png,1787058025.369,0.02923,0.00101,0.23320,1,3,1.000,ok
000747.png,1787058025.620,0.02959,0.00261,0.23348,1,3,1.000,ok
000748.png,1787058025.818,0.02893,0.00309,0.23488,1,3,1.000,ok
000749.png,1787058026.068,0.02844,0.00300,0.23516,1,3,1.000,ok
000750.png,1787058026.268,0.02626,0.00509,0.23914,1,3,1.000,ok
000751.png,1787058026.469,0.02689,0.00257,0.23903,1,3,1.000,ok
000752.png,1787058026.669,0.02608,0.00336,0.23984,1,3,1.000,ok
000753.png,1787058026.869,0.02843,0.00192,0.23657,1,3,1.000,ok
000754.png,1787058027.069,0.03115,-0.00386,0.23202,1,3,1.000,ok
000755.png,1787058027.319,0.03448,0.00386,0.22970,1,3,1.000,ok
000756.png,1787058027.518,0.03479,0.00549,0.22947,1,3,1.000,ok
000757.png,1787058027.718,0.03827,0.00735,0.22277,1,3,1.000,ok
000758.png,1787058027.918,0.03552,0.00612,0.23053,1,3,0.979,ok
000759.png,1787058028.119,0.03368,0.00808,0.23565,1,3,0.938,ok
000760.png,1787058028.318,0.03608,0.01088,0.22878,1,3,0.958,ok
000761.png,1787058028.519,0.04709,0.01179,0.20646,1,3,1.000,ok
000762.png,1787058028.719,0.03933,0.01141,0.22687,1,3,0.958,ok
000763.png,1787058028.919,0.04096,0.01336,0.22283,1,3,1.000,ok
000764.png,1787058029.169,0.04166,0.01100,0.22415,1,3,0.979,ok
000765.png,1787058029.368,0.04290,0.01212,0.22170,1,3,1.000,ok
000766.png,1787058029.569,0.04407,0.01257,0.22077,1,3,0.958,ok
000767.png,1787058029.769,0.05027,0.00994,0.20748,1,3,1.000,ok
000768.png,1787058029.969,0.04525,0.00911,0.22063,1,3,0.979,ok
000769.png,1787058030.219,0.04664,0.01042,0.21894,1,3,0.979,ok
000770.png,1787058030.418,0.04653,0.01041,0.22028,1,3,0.979,ok
000771.png,1787058030.618,0.04841,0.00686,0.22129,1,3,0.958,ok
000772.png,1787058030.819,0.04898,0.01443,0.21539,1,3,1.000,ok
000773.png,1787058031.019,0.04771,0.01401,0.22049,1,3,0.979,ok
000774.png,1787058031.268,0.05590,0.01246,0.20547,1,3,0.979,ok
000775.png,1787058031.468,0.06493,0.00877,0.18900,1,4,0.917,ok
000776.png,1787058031.669,0.05091,0.00953,0.22093,1,3,0.938,ok
000777.png,1787058031.869,0.06056,0.01537,0.19729,1,4,0.812,ok
000778.png,1787058032.068,0.06194,0.01224,0.19703,1,4,0.812,ok
000779.png,1787058032.318,0.04714,0.01060,0.22522,1,3,0.729,ok
000780.png,1787058032.518,0.05732,0.01157,0.20632,1,3,0.896,ok
000781.png,1787058032.718,0.06316,0.01630,0.19381,1,3,0.958,ok
000782.png,1787058032.919,0.06015,0.00881,0.20916,1,3,0.875,ok
000783.png,1787058033.118,0.05950,0.01576,0.20531,1,3,0.917,ok
000784.png,1787058033.319,0.05719,0.00617,0.21314,1,4,0.750,ok
000785.png,1787058033.518,0.06903,0.01009,0.19116,1,4,0.771,ok
000786.png,1787058033.768,0.04322,0.01365,0.23607,1,3,0.896,ok
000787.png,1787058033.969,0.05961,0.13442,0.20880,1,4,0.417,ok
000788.png,1787058034.169,0.06675,0.01341,0.19603,1,4,0.812,ok
000789.png,1787058034.369,0.04963,0.13255,0.22873,1,5,0.438,ok
000790.png,1787058034.570,0.05502,0.01012,0.22224,1,4,0.729,ok
000791.png,1787058034.719,0.06955,0.01322,0.19406,1,4,0.812,ok
000792.png,1787058034.969,0.07394,0.01519,0.18366,1,4,0.771,ok
000793.png,1787058035.169,0.07746,0.01362,0.17347,1,4,0.771,ok
000794.png,1787058035.419,0.07923,0.01201,0.17414,1,4,0.771,ok
000795.png,1787058035.619,0.07969,0.01273,0.17550,1,4,0.771,ok
000796.png,1787058035.819,0.06517,0.01032,0.20413,1,4,0.750,ok
000797.png,1787058036.019,0.06068,0.01437,0.21215,1,4,0.771,ok
000798.png,1787058036.269,0.06797,0.01115,0.19872,1,4,0.750,ok
000799.png,1787058036.469,0.07726,0.01561,0.17970,1,4,0.771,ok
000800.png,1787058036.669,0.08118,0.01498,0.17440,1,4,0.750,ok
000801.png,1787058036.869,0.08293,0.01218,0.17033,1,4,0.771,ok
000802.png,1787058037.069,0.08172,0.01586,0.17283,1,4,0.833,ok
000803.png,1787058037.268,0.08294,0.01744,0.17066,1,4,0.750,ok
000804.png,1787058037.469,0.06632,0.14537,0.20161,1,4,0.438,ok
000805.png,1787058037.719,0.07966,0.01739,0.17629,1,4,0.771,ok
000806.png,1787058037.919,0.06867,0.01800,0.20029,1,4,0.750,ok
000807.png,1787058038.119,0.08523,0.01854,0.16622,1,4,0.792,ok
000808.png,1787058038.319,0.08676,0.01251,0.16779,1,4,0.771,ok
000809.png,1787058038.519,0.08636,0.01723,0.16696,1,4,0.771,ok
000810.png,1787058038.718,0.06578,0.01859,0.20817,1,4,0.792,ok
000811.png,1787058038.968,0.08450,0.01883,0.17158,1,4,0.854,ok
000812.png,1787058039.169,0.08709,0.01139,0.16795,1,4,0.750,ok
000813.png,1787058039.370,0.07584,0.01440,0.18783,1,4,0.729,ok
000814.png,1787058039.618,0.08429,0.01891,0.17016,1,4,0.812,ok
000815.png,1787058039.818,0.07537,0.01930,0.19025,1,4,0.729,ok
000816.png,1787058040.019,0.07544,0.01791,0.18948,1,4,0.771,ok
000817.png,1787058040.219,0.06299,0.15073,0.21692,1,5,0.417,ok
000818.png,1787058040.418,0.08759,0.01658,0.17010,1,4,0.771,ok
000819.png,1787058040.619,0.08474,0.01941,0.17292,1,4,0.771,ok
000820.png,1787058040.819,0.07120,0.01800,0.20405,1,4,0.688,ok
000821.png,1787058041.068,0.08564,0.02205,0.17043,1,4,0.771,ok
000822.png,1787058041.268,0.06360,0.15433,0.21376,1,4,0.438,ok
000823.png,1787058041.468,0.09343,0.02209,0.15733,1,4,0.771,ok
000824.png,1787058041.669,0.09000,0.01761,0.16501,1,4,0.750,ok
000825.png,1787058041.918,0.08439,0.02142,0.17763,1,4,0.729,ok
000826.png,1787058042.119,0.08379,0.01707,0.18146,1,4,0.708,ok
000827.png,1787058042.318,-0.10948,-0.10270,0.16446,1,4,0.562,ok
000828.png,1787058042.519,0.08625,0.15214,0.17511,1,4,0.500,ok
000829.png,1787058042.719,0.05682,-0.10391,0.16602,1,4,0.562,ok
000830.png,1787058042.919,0.07409,0.02304,0.20134,1,4,0.708,ok
000831.png,1787058043.169,-0.11048,-0.10220,0.16905,1,4,0.562,ok
000832.png,1787058043.369,0.07484,0.02533,0.19971,1,4,0.708,ok
000833.png,1787058043.568,0.07588,0.01997,0.19819,1,4,0.708,ok
000834.png,1787058043.769,0.07436,0.15203,0.19791,1,4,0.417,ok
000835.png,1787058043.969,0.07570,0.02713,0.19862,1,4,0.708,ok
000836.png,1787058044.221,0.08774,0.14434,0.17256,1,4,0.438,ok
000837.png,1787058044.418,0.07634,0.03051,0.19721,1,4,0.708,ok
000838.png,1787058044.619,0.07616,0.03252,0.19831,1,4,0.729,ok
000839.png,1787058044.819,0.07716,0.03085,0.19968,1,4,0.688,ok
000840.png,1787058045.018,0.07594,0.03372,0.19774,1,4,0.708,ok
000841.png,1787058045.219,0.06966,-0.10089,0.18483,1,4,0.625,ok
000842.png,1787058045.419,-0.10695,-0.10012,0.16599,1,4,0.542,ok
000843.png,1787058045.619,0.08592,0.14643,0.17586,1,4,0.500,ok
000844.png,1787058045.869,0.05403,-0.10213,0.15178,1,4,0.604,ok
000845.png,1787058046.069,0.07628,0.02774,0.19713,1,4,0.729,ok
000846.png,1787058046.269,0.07511,0.03034,0.19618,1,4,0.729,ok
000847.png,1787058046.469,0.07573,0.02351,0.19768,1,4,0.708,ok
000848.png,1787058046.718,0.05288,-0.10203,0.15059,1,4,0.583,ok
000849.png,1787058046.919,-0.10696,-0.10445,0.16675,1,4,0.562,ok
000850.png,1787058047.118,-0.10706,-0.10409,0.16686,1,4,0.562,ok
000851.png,1787058047.318,0.07605,0.03141,0.19825,1,4,0.708,ok
000852.png,1787058047.518,0.07569,0.02605,0.19851,1,4,0.708,ok
000853.png,1787058047.718,0.07580,0.02150,0.19790,1,4,0.708,ok
000854.png,1787058047.918,0.07602,0.02508,0.19728,1,4,0.708,ok
000855.png,1787058048.168,0.08619,0.14935,0.17669,1,4,0.479,ok
000856.png,1787058048.369,0.07610,0.15482,0.20043,1,4,0.396,ok
000857.png,1787058048.568,-0.10563,-0.10243,0.16734,1,4,0.562,ok
000858.png,1787058048.769,0.07625,0.16077,0.19797,1,4,0.417,ok
000859.png,1787058048.969,0.07763,0.02970,0.19631,1,4,0.688,ok
000860.png,1787058049.219,0.07764,0.02588,0.19668,1,4,0.708,ok
000861.png,1787058049.418,0.07609,0.15227,0.19792,1,4,0.417,ok
000862.png,1787058049.618,0.07750,0.03096,0.19563,1,4,0.688,ok
000863.png,1787058049.718,0.07746,0.02968,0.19559,1,4,0.688,ok
000864.png,1787058050.018,0.07529,-0.10413,0.18997,1,4,0.604,ok
000865.png,1787058050.218,0.07879,0.02695,0.19695,1,4,0.708,ok
000866.png,1787058050.468,0.09847,0.14485,0.15756,1,4,0.438,ok
000867.png,1787058050.669,0.07996,0.02939,0.19576,1,4,0.708,ok
000868.png,1787058050.869,0.07970,0.02894,0.19398,1,4,0.708,ok
000869.png,1787058051.069,0.07953,0.03056,0.19585,1,4,0.708,ok
000870.png,1787058051.319,0.07964,0.02910,0.19481,1,4,0.729,ok
000871.png,1787058051.471,-0.10683,-0.10093,0.17588,1,4,0.542,ok
000872.png,1787058051.719,0.08017,0.02465,0.19712,1,4,0.688,ok
000873.png,1787058051.918,0.09029,0.16100,0.17249,1,4,0.479,ok
000874.png,1787058052.169,0.08007,0.02981,0.19558,1,4,0.729,ok
000875.png,1787058052.369,0.05895,-0.10217,0.15194,1,4,0.542,ok
000876.png,1787058052.518,0.07983,0.02894,0.19479,1,4,0.729,ok
000877.png,1787058052.768,0.08053,0.01687,0.19711,1,4,0.708,ok
000878.png,1787058052.968,0.08025,-0.10406,0.19630,1,4,0.521,ok
000879.png,1787058053.169,0.08102,0.02573,0.19654,1,4,0.667,ok
000880.png,1787058053.419,0.07877,0.02918,0.19592,1,4,0.708,ok
000881.png,1787058053.618,-0.10352,-0.10230,0.16863,1,4,0.542,ok
000882.png,1787058053.819,-0.10322,-0.10408,0.16802,1,4,0.562,ok
000883.png,1787058054.018,-0.10472,-0.10162,0.17031,1,4,0.542,ok
000884.png,1787058054.119,0.07977,0.02283,0.19691,1,4,0.667,ok
000885.png,1787058054.419,0.09940,0.16100,0.15230,1,4,0.479,ok
000886.png,1787058054.668,-0.10479,-0.10257,0.17115,1,4,0.542,ok
000887.png,1787058054.818,0.07947,0.02235,0.19640,1,4,0.688,ok
000888.png,1787058055.069,0.07989,0.02406,0.19461,1,4,0.688,ok
000889.png,1787058055.319,0.08136,0.05473,0.19381,1,4,0.646,ok
000890.png,1787058055.518,-0.10145,-0.09319,0.17148,1,4,0.562,ok
000891.png,1787058055.718,0.08289,0.06964,0.19233,1,4,0.667,ok
000892.png,1787058055.919,0.08358,0.03440,0.19311,1,4,0.646,ok
000893.png,1787058056.118,0.08344,0.03472,0.19301,1,4,0.667,ok
000894.png,1787058056.318,0.08242,0.03770,0.19122,1,4,0.667,ok
000895.png,1787058056.569,0.08039,0.03322,0.18942,1,4,0.688,ok
000896.png,1787058056.769,0.08123,0.03056,0.18941,1,4,0.688,ok
000897.png,1787058056.969,0.08959,0.16658,0.16920,1,5,0.396,ok
000898.png,1787058057.169,0.09730,0.16932,0.15099,1,4,0.458,ok
000899.png,1787058057.369,0.08123,0.03257,0.19091,1,4,0.667,ok
000900.png,1787058057.619,0.08140,0.05063,0.18995,1,4,0.646,ok
000901.png,1787058057.819,0.08154,0.06376,0.19183,1,4,0.688,ok
000902.png,1787058058.019,0.08048,0.02914,0.19124,1,4,0.708,ok
000903.png,1787058058.219,-0.10320,-0.09624,0.17681,1,4,0.562,ok
000904.png,1787058058.419,0.08043,0.03203,0.19123,1,4,0.708,ok
000905.png,1787058058.620,0.08062,0.02890,0.19047,1,4,0.688,ok
000906.png,1787058058.869,0.08906,0.16100,0.17234,1,5,0.396,ok
000907.png,1787058059.069,0.08063,0.03292,0.19051,1,4,0.688,ok
000908.png,1787058059.219,0.09992,0.16948,0.15048,1,4,0.458,ok
000909.png,1787058059.469,0.08112,0.02628,0.19136,1,4,0.688,ok
000910.png,1787058059.668,0.09217,0.16100,0.16390,1,4,0.458,ok
000911.png,1787058059.918,0.08021,0.03556,0.19051,1,4,0.708,ok
000912.png,1787058060.119,0.07533,-0.09668,0.17961,1,4,0.583,ok
000913.png,1787058060.319,0.08113,0.02530,0.19204,1,4,0.667,ok
000914.png,1787058060.569,0.08070,0.06300,0.19104,1,4,0.646,ok
000915.png,1787058060.769,0.08055,0.03727,0.19019,1,4,0.688,ok
000916.png,1787058060.968,0.08071,0.01959,0.19190,1,4,0.667,ok
000917.png,1787058061.170,0.07984,0.04648,0.19039,1,4,0.688,ok
000918.png,1787058061.369,0.08076,0.04707,0.19074,1,4,0.688,ok
000919.png,1787058061.568,0.08118,0.03037,0.19146,1,4,0.667,ok
000920.png,1787058061.769,0.08095,0.03193,0.19072,1,4,0.688,ok
000921.png,1787058062.018,0.09158,0.15725,0.16669,1,4,0.438,ok
000922.png,1787058062.218,0.07969,0.03461,0.18967,1,4,0.688,ok
000923.png,1787058062.419,0.08007,0.03199,0.19190,1,4,0.688,ok
000924.png,1787058062.619,0.08003,0.03418,0.18839,1,4,0.667,ok
000925.png,1787058062.818,0.08064,0.03093,0.19089,1,4,0.688,ok
000926.png,1787058063.019,0.08051,0.03159,0.19103,1,4,0.667,ok
000927.png,1787058063.268,0.08058,0.04992,0.18986,1,4,0.667,ok
000928.png,1787058063.468,0.08083,0.05035,0.19178,1,4,0.646,ok
000929.png,1787058063.668,0.08708,0.14679,0.17584,1,4,0.375,ok
000930.png,1787058063.868,0.09784,0.15676,0.15428,1,4,0.417,ok
000931.png,1787058064.068,0.08075,0.03239,0.18983,1,4,0.667,ok
000932.png,1787058064.269,0.08109,0.03088,0.19077,1,4,0.667,ok
000933.png,1787058064.469,0.07977,0.03496,0.18912,1,3,0.688,ok
000934.png,1787058064.718,0.08094,0.03090,0.19175,1,4,0.667,ok
000935.png,1787058064.919,0.08069,0.03104,0.19228,1,4,0.667,ok
000936.png,1787058065.120,0.08029,0.03146,0.19103,1,4,0.667,ok
000937.png,1787058065.318,0.08824,0.14958,0.17067,1,4,0.521,ok
000938.png,1787058065.519,-0.10279,-0.09689,0.17509,1,4,0.542,ok
000939.png,1787058065.719,0.07950,0.03157,0.19036,1,4,0.708,ok
000940.png,1787058065.919,-0.10252,-0.09850,0.17374,1,4,0.562,ok
000941.png,1787058066.119,0.07966,0.03015,0.19012,1,4,0.708,ok
000942.png,1787058066.369,0.07977,0.02972,0.19087,1,4,0.708,ok
000943.png,1787058066.568,0.09578,0.15337,0.15853,1,4,0.438,ok
000944.png,1787058066.769,0.08029,0.02763,0.19048,1,4,0.646,ok
000945.png,1787058066.969,0.07966,0.02522,0.19001,1,4,0.729,ok
000946.png,1787058067.219,0.06660,-0.09607,0.16338,1,4,0.583,ok
000947.png,1787058067.419,0.07949,0.02467,0.18883,1,4,0.688,ok
000948.png,1787058067.619,0.07989,0.04218,0.18940,1,4,0.688,ok
000949.png,1787058067.818,0.08039,0.05925,0.19029,1,4,0.625,ok
000950.png,1787058067.969,0.07981,0.04272,0.18954,1,4,0.667,ok
000951.png,1787058068.218,0.08003,0.02115,0.19149,1,4,0.688,ok
000952.png,1787058068.418,0.08004,0.02112,0.19086,1,4,0.688,ok
000953.png,1787058068.618,0.08036,0.02171,0.18998,1,5,0.688,ok
000954.png,1787058068.870,0.07888,0.03040,0.18773,1,4,0.688,ok
000955.png,1787058069.069,0.09789,0.15786,0.14850,1,4,0.438,ok
000956.png,1787058069.268,-0.10834,-0.09689,0.18411,1,4,0.562,ok
000957.png,1787058069.469,0.07980,0.02680,0.19009,1,4,0.688,ok
000958.png,1787058069.720,-0.10368,-0.09905,0.17670,1,4,0.562,ok
000959.png,1787058069.919,0.09182,0.15786,0.16132,1,4,0.458,ok
000960.png,1787058070.068,0.07914,0.03071,0.18842,1,4,0.708,ok
000961.png,1787058070.319,0.06156,-0.10030,0.15254,1,4,0.562,ok
000962.png,1787058070.569,0.07906,0.02971,0.18852,1,4,0.688,ok
000963.png,1787058070.769,0.07948,0.02549,0.18799,1,4,0.688,ok
000964.png,1787058070.969,0.07877,0.02885,0.18865,1,4,0.688,ok
000965.png,1787058071.169,0.07822,0.03212,0.18963,1,4,0.646,ok
000966.png,1787058071.369,-0.10432,-0.09883,0.17413,1,4,0.583,ok
000967.png,1787058071.569,0.07878,0.02846,0.18895,1,4,0.708,ok
000968.png,1787058071.769,0.08066,0.02567,0.19118,1,4,0.667,ok
000969.png,1787058071.969,-0.08975,-0.09575,0.14957,1,4,0.625,ok
000970.png,1787058072.218,0.08266,0.03753,0.19126,1,4,0.667,ok
000971.png,1787058072.418,0.08332,0.03390,0.19220,1,4,0.688,ok
000972.png,1787058072.619,0.08392,0.03600,0.19110,1,4,0.646,ok
000973.png,1787058072.819,0.08534,0.03979,0.18909,1,4,0.667,ok
000974.png,1787058073.069,0.08670,0.05411,0.19037,1,4,0.625,ok
000975.png,1787058073.269,0.08573,0.07830,0.18792,1,4,0.646,ok
000976.png,1787058073.469,0.08600,0.03960,0.18965,1,4,0.625,ok
000977.png,1787058073.669,0.08782,0.19462,0.18354,1,4,0.583,ok
000978.png,1787058073.869,0.08540,0.03784,0.18918,1,4,0.625,ok
000979.png,1787058074.119,-0.09941,-0.09322,0.17883,1,4,0.542,ok
000980.png,1787058074.319,0.08533,-0.09432,0.19042,1,4,0.604,ok
000981.png,1787058074.468,0.08469,0.07009,0.18744,1,4,0.646,ok
000982.png,1787058074.718,0.08393,-0.09489,0.18996,1,4,0.625,ok
000983.png,1787058074.968,0.08371,0.02586,0.18691,1,4,0.667,ok
000984.png,1787058075.168,0.08247,0.03332,0.18792,1,4,0.667,ok
000985.png,1787058075.369,0.08379,-0.09484,0.18719,1,4,0.625,ok
000986.png,1787058075.569,0.09014,0.22223,0.17175,1,5,0.354,ok
000987.png,1787058075.818,0.08304,0.02636,0.18916,1,4,0.667,ok
000988.png,1787058076.020,0.08297,0.02662,0.18854,1,4,0.708,ok
000989.png,1787058076.218,0.08242,0.04801,0.18732,1,4,0.667,ok
000990.png,1787058076.418,0.08308,0.02757,0.18912,1,4,0.667,ok
000991.png,1787058076.619,0.08585,-0.09562,0.19058,1,4,0.625,ok
000992.png,1787058076.868,-0.08418,-0.09368,0.14980,1,4,0.688,ok
000993.png,1787058077.068,0.08682,0.05390,0.19041,1,4,0.625,ok
000994.png,1787058077.268,0.08625,-0.09127,0.19050,1,4,0.604,ok
000995.png,1787058077.468,-0.09580,-0.20038,0.17811,1,4,0.271,ok
000996.png,1787058077.668,0.08759,0.04302,0.18835,1,4,0.625,ok
000997.png,1787058077.869,0.08704,-0.09366,0.18826,1,4,0.604,ok
000998.png,1787058078.069,0.09107,-0.09302,0.19280,1,4,0.583,ok
000999.png,1787058078.319,0.08876,-0.09173,0.18899,1,4,0.604,ok
001000.png,1787058078.519,-0.09489,-0.19957,0.17718,1,4,0.292,ok
001001.png,1787058078.719,-0.09680,-0.09504,0.18239,1,4,0.542,ok
001002.png,1787058078.919,0.08736,-0.09070,0.18812,1,4,0.604,ok
001003.png,1787058079.119,0.08774,0.03962,0.18807,1,4,0.625,ok
001004.png,1787058079.319,0.08713,0.04042,0.18900,1,4,0.625,ok
001005.png,1787058079.519,0.08694,-0.09304,0.18601,1,4,0.625,ok
001006.png,1787058079.720,0.08669,0.05252,0.18698,1,4,0.625,ok
001007.png,1787058079.919,0.08987,0.02424,0.19040,1,5,0.354,ok
001008.png,1787058080.169,0.08972,-0.07610,0.18488,1,4,0.625,ok
001009.png,1787058080.369,0.08691,-0.09433,0.18544,1,4,0.646,ok
001010.png,1787058080.618,-0.09798,-0.19808,0.17614,1,4,0.312,ok
001011.png,1787058080.819,0.08675,0.07391,0.18701,1,4,0.625,ok
001012.png,1787058081.018,0.09012,-0.09621,0.18132,1,4,0.646,ok
001013.png,1787058081.169,-0.08024,-0.09445,0.14731,1,4,0.625,ok
001014.png,1787058081.419,0.08616,-0.09406,0.18515,1,4,0.604,ok
001015.png,1787058081.619,-0.09800,-0.19759,0.17620,1,4,0.312,ok
001016.png,1787058081.869,-0.10047,-0.19067,0.17306,1,4,0.312,ok
001017.png,1787058082.069,0.08431,0.04128,0.19219,1,5,0.354,ok
001018.png,1787058082.269,0.08619,0.03746,0.18766,1,4,0.604,ok
001019.png,1787058082.473,0.08652,-0.09554,0.18782,1,4,0.604,ok
001020.png,1787058082.670,0.08674,0.03701,0.18803,1,4,0.646,ok
001021.png,1787058082.919,0.08664,0.03690,0.18791,1,4,0.625,ok
001022.png,1787058083.119,0.08725,-0.09522,0.18687,1,4,0.604,ok
001023.png,1787058083.320,0.08739,0.16766,0.18336,1,4,0.542,ok
001024.png,1787058083.518,0.08937,0.07400,0.18143,1,4,0.646,ok
001025.png,1787058083.718,0.08687,-0.09462,0.18729,1,4,0.604,ok
001026.png,1787058083.918,0.08735,-0.09669,0.18682,1,4,0.625,ok
001027.png,1787058083.918,0.08735,-0.09669,0.18682,1,4,0.625,ok
001028.png,1787058084.369,-0.08415,-0.09954,0.15126,1,4,0.604,ok
001029.png,1787058084.469,0.08481,-0.09820,0.18621,1,4,0.625,ok
001030.png,1787058084.618,0.08448,0.06436,0.18546,1,4,0.667,ok
001031.png,1787058084.918,0.09128,0.15458,0.17172,1,5,0.375,ok
001032.png,1787058085.168,0.08452,-0.09852,0.18514,1,4,0.625,ok
001033.png,1787058085.420,0.08477,0.02923,0.18593,1,4,0.646,ok
001034.png,1787058085.620,0.08428,0.03419,0.18532,1,4,0.688,ok
001035.png,1787058085.768,0.08337,0.03165,0.18502,1,4,0.688,ok
001036.png,1787058086.020,0.08500,0.03461,0.18617,1,4,0.688,ok
001037.png,1787058086.219,0.08494,0.02964,0.18621,1,4,0.667,ok
001038.png,1787058086.469,0.07271,-0.09735,0.16494,1,4,0.521,ok
001039.png,1787058086.669,-0.10230,-0.09843,0.18410,1,4,0.562,ok
001040.png,1787058086.869,-0.09697,-0.09902,0.17653,1,4,0.604,ok
001041.png,1787058087.069,0.09036,-0.08410,0.17890,1,4,0.396,ok
001042.png,1787058087.270,0.08721,0.04986,0.18793,1,4,0.625,ok
001043.png,1787058087.469,0.08744,-0.09331,0.18641,1,4,0.604,ok
001044.png,1787058087.669,-0.08102,-0.09356,0.15019,1,4,0.729,ok
001045.png,1787058087.869,0.09380,0.20609,0.17293,1,4,0.583,ok
001046.png,1787058088.119,0.09093,-0.07784,0.18146,1,4,0.625,ok
001047.png,1787058088.319,-0.07418,-0.07213,0.15912,1,4,0.604,ok
001048.png,1787058088.519,-0.07087,-0.07471,0.16325,1,4,0.604,ok
001049.png,1787058088.719,-0.14156,-0.07393,0.30165,1,4,0.604,ok
001050.png,1787058088.919,0.09834,-0.06726,0.17301,1,5,0.625,ok
001051.png,1787058089.169,-0.07645,-0.06570,0.17517,1,4,0.562,ok
001052.png,1787058089.369,0.09886,-0.06690,0.17057,1,4,0.542,ok
001053.png,1787058089.568,-0.08481,-0.06533,0.19616,1,4,0.604,ok
001054.png,1787058089.818,-0.06272,-0.06783,0.15229,1,4,0.583,ok
001055.png,1787058090.018,-0.08168,-0.07242,0.18769,1,4,0.583,ok
001056.png,1787058090.218,-0.07091,-0.06573,0.16522,1,4,0.646,ok
001057.png,1787058090.418,0.08961,-0.06718,0.15523,1,4,0.500,ok
001058.png,1787058090.669,0.09883,-0.07009,0.17219,1,4,0.562,ok
001059.png,1787058090.869,-0.06389,-0.06965,0.15079,1,4,0.604,ok
001060.png,1787058091.069,0.10037,-0.07012,0.17539,1,4,0.625,ok
001061.png,1787058091.269,-0.17099,-0.01597,0.20502,1,5,0.354,ok
001062.png,1787058091.519,-0.06802,-0.07034,0.16037,1,4,0.583,ok
001063.png,1787058091.718,-0.08204,-0.07020,0.18812,1,4,0.604,ok
001064.png,1787058091.918,0.09714,-0.06943,0.17203,1,4,0.625,ok
001065.png,1787058092.118,-0.06394,-0.06942,0.14991,1,4,0.604,ok
001066.png,1787058092.319,-0.06790,-0.06830,0.15716,1,4,0.604,ok
